ID	A1	A2	B1	B2	gene_name
ENSG00000228022	2	11	3	2	HCG20
ENSG00000273481	8	6	3	1	AL391069.4
ENSG00000277287	3	8	6	1	AL109976.1
ENSG00000248409	5	4	5	4	AP000344.2
ENSG00000234750	6	10	0	2	AC012618.2
ENSG00000254388	7	0	5	6	DUTP2
ENSG00000273724	3	4	4	7	AC106782.5
ENSG00000270036	6	4	3	5	AC027243.2
ENSG00000275839	10	8	0	0	AC243654.2
ENSG00000187642	3	1	4	10	PERM1
ENSG00000102854	12	1	4	1	MSLN
ENSG00000266289	9	4	2	3	AC012213.3
ENSG00000271072	9	3	4	2	PHBP20
ENSG00000272049	1	4	5	8	AC091965.4
ENSG00000272202	5	4	5	4	AC097358.2
ENSG00000262519	2	4	5	7	TXNP4
ENSG00000265437	4	3	8	3	AP005212.1
ENSG00000151322	4	7	3	4	NPAS3
ENSG00000284505	5	1	4	8	LYNX1-SLURP2
ENSG00000270462	8	6	1	3	AC005034.2
ENSG00000156265	8	5	3	2	MAP3K7CL
ENSG00000260593	9	5	4	0	AC009097.2
ENSG00000224855	3	3	1	11	OPA1-AS1
ENSG00000264569	7	5	1	5	AC137723.1
ENSG00000282057	3	8	6	1	AC092807.3
ENSG00000241825	13	3	1	1	RPL7P42
ENSG00000218890	2	11	2	3	NUFIP1P
ENSG00000167077	8	5	4	1	MEI1
ENSG00000283317	9	6	2	1	AL831711.1
ENSG00000232489	12	6	0	0	MFAP1P1
ENSG00000279281	1	5	10	2	AC015883.1
ENSG00000157087	12	0	3	3	ATP2B2
ENSG00000200394	5	6	4	3	SNORA38B
ENSG00000100218	4	3	8	3	RSPH14
ENSG00000259767	5	8	3	1	AC022558.1
ENSG00000089041	7	3	3	4	P2RX7
ENSG00000227811	2	6	5	4	FAM212B-AS1
ENSG00000270379	7	2	5	3	HEATR9
ENSG00000233695	5	7	1	4	GAS6-AS1
ENSG00000239828	3	3	6	5	AC063944.1
ENSG00000259984	2	7	2	6	AL928711.1
ENSG00000255537	6	6	4	1	AP000708.1
ENSG00000233806	1	3	6	7	LINC01237
ENSG00000231519	3	10	1	3	AC007285.2
ENSG00000230648	6	3	3	5	AL138831.1
ENSG00000262001	2	3	11	1	DLGAP1-AS2
ENSG00000274297	4	6	3	4	AC009269.5
ENSG00000005844	7	2	5	3	ITGAL
ENSG00000273129	9	2	2	4	PACERR
ENSG00000254719	5	4	2	6	AC080023.2
ENSG00000143226	2	8	5	2	FCGR2A
ENSG00000172425	6	7	3	1	TTC36
ENSG00000267649	10	3	1	3	AC010327.4
ENSG00000224017	15	2	0	0	LINC01449
ENSG00000226889	6	4	3	4	AL359541.1
ENSG00000235499	2	3	5	7	AC073046.1
ENSG00000163803	10	1	3	3	PLB1
ENSG00000170214	2	2	9	4	ADRA1B
ENSG00000184697	0	0	8	9	CLDN6
ENSG00000234292	3	7	6	1	AC123595.1
ENSG00000116176	3	3	9	2	TPSG1
ENSG00000267397	4	1	7	5	AC090229.1
ENSG00000249839	8	7	0	2	AC011330.1
ENSG00000258922	7	8	1	1	AC106028.2
ENSG00000259207	6	3	3	5	ITGB3
ENSG00000237737	0	3	6	8	DCTN1-AS1
ENSG00000207751	1	9	3	4	AP000553.1
ENSG00000253392	8	2	2	5	AC119403.1
ENSG00000129151	5	6	3	3	BBOX1
ENSG00000259065	9	6	0	2	AC005520.2
ENSG00000278842	2	4	2	9	AC008147.4
ENSG00000225419	2	8	0	7	RPL21P3
ENSG00000266524	0	0	11	6	GDF10
ENSG00000169067	3	5	5	4	ACTBL2
ENSG00000118849	3	5	6	3	RARRES1
ENSG00000228141	6	9	1	1	AC105339.1
ENSG00000273650	7	1	7	2	AC100793.4
ENSG00000256734	12	3	2	0	AC027544.3
ENSG00000233081	4	7	5	1	AL353764.1
ENSG00000270808	8	2	6	1	AC022400.4
ENSG00000137691	6	2	7	2	C11orf70
ENSG00000162779	7	6	2	2	AXDND1
ENSG00000223635	12	4	0	1	AL121990.1
ENSG00000196862	5	8	3	1	RGPD4
ENSG00000257790	5	2	8	2	EIF4A1P4
ENSG00000184617	6	6	2	3	ZNF840P
ENSG00000230626	6	6	4	1	AC011005.1
ENSG00000261019	8	5	3	1	AC010132.4
ENSG00000249693	3	5	2	7	THEGL
ENSG00000272710	8	5	0	4	AC133041.1
ENSG00000261253	4	2	8	3	AC137932.2
ENSG00000164484	2	0	7	8	TMEM200A
ENSG00000250900	10	2	4	1	AC008443.6
ENSG00000244055	3	1	3	10	AC007566.1
ENSG00000230317	4	5	8	0	LINC01284
ENSG00000227632	3	11	1	2	AC018804.1
ENSG00000254348	0	6	2	9	AC120036.3
ENSG00000272563	12	3	1	1	AC016745.2
ENSG00000229168	5	5	2	5	RPL19P20
ENSG00000279568	4	3	1	9	AC093525.9
ENSG00000186628	3	1	10	3	FSD2
ENSG00000235290	2	6	3	6	HLA-W
ENSG00000176268	8	3	5	1	CYCSP34
ENSG00000242199	7	5	4	1	AC022336.1
ENSG00000213640	4	4	7	2	EEF1DP4
ENSG00000152213	2	4	7	4	ARL11
ENSG00000280119	5	4	3	5	AC093642.2
ENSG00000255185	6	3	6	2	PDXDC2P
ENSG00000231916	9	3	1	4	AC006033.1
ENSG00000212807	9	5	2	1	OR2A42
ENSG00000279022	8	2	4	3	AL359715.4
ENSG00000261229	0	6	7	4	AC021483.2
ENSG00000091831	4	7	0	6	ESR1
ENSG00000134259	10	5	1	1	NGF
ENSG00000224023	2	0	8	7	AL158835.1
ENSG00000223945	5	3	5	4	AC244033.1
ENSG00000283355	3	4	6	4	AC074194.2
ENSG00000255100	0	1	6	10	AP003119.2
ENSG00000236155	9	6	0	2	AL355877.1
ENSG00000272211	8	5	2	2	AC114760.2
ENSG00000267890	5	2	3	7	AC010624.2
ENSG00000144810	9	4	4	0	COL8A1
ENSG00000228737	4	3	2	8	AC008781.1
ENSG00000254285	9	2	3	3	KRT8P3
ENSG00000198650	8	3	5	1	TAT
ENSG00000266907	6	10	0	1	AC006116.1
ENSG00000187581	14	0	1	2	COX8C
ENSG00000243789	2	5	5	5	JMJD7
ENSG00000244723	5	1	5	6	ASLP1
ENSG00000217159	12	5	0	0	LARP1P1
ENSG00000267682	5	7	3	2	AC016590.2
ENSG00000255346	2	8	5	2	NOX5
ENSG00000223503	3	4	3	7	AL353807.1
ENSG00000228057	2	4	10	1	SEC63P1
ENSG00000267723	0	6	4	7	AC011509.2
ENSG00000266934	4	8	0	5	AC005746.1
ENSG00000253986	2	4	4	7	AC104561.3
ENSG00000275542	0	4	2	11	AC027601.3
ENSG00000236377	12	5	0	0	AC084809.2
ENSG00000188910	11	6	0	0	GJB3
ENSG00000150594	5	0	8	4	ADRA2A
ENSG00000273950	1	9	5	2	RF00017
ENSG00000250848	3	6	2	6	AC021087.2
ENSG00000258620	4	6	7	0	AL135838.1
ENSG00000272970	8	3	5	1	AC107294.2
ENSG00000120332	6	3	5	3	TNN
ENSG00000272103	11	3	1	2	AC026741.1
ENSG00000186603	0	0	3	14	HPDL
ENSG00000161905	3	4	1	9	ALOX15
ENSG00000279652	1	4	9	3	Z82217.1
ENSG00000224316	9	4	1	3	GTF2IP5
ENSG00000162631	1	1	9	6	NTNG1
ENSG00000077264	9	1	7	0	PAK3
ENSG00000223476	4	7	1	5	VN1R42P
ENSG00000009790	15	0	1	1	TRAF3IP3
ENSG00000236031	5	10	2	0	AL591721.1
ENSG00000015413	4	1	5	7	DPEP1
ENSG00000008283	1	4	7	5	CYB561
ENSG00000284630	3	0	0	14	AP000553.5
ENSG00000001626	0	4	4	9	CFTR
ENSG00000234146	10	2	2	3	AKAP8P1
ENSG00000171450	10	1	3	3	CDK5R2
ENSG00000280038	4	2	6	5	DNM1P41
ENSG00000149970	8	3	1	5	CNKSR2
ENSG00000228697	5	5	3	4	AL023755.1
ENSG00000230666	9	2	2	4	CEACAM22P
ENSG00000178631	9	6	1	1	ACTG1P1
ENSG00000230251	7	2	8	0	PHBP4
ENSG00000244535	2	7	4	4	AL049714.1
ENSG00000166268	15	2	0	0	MYRFL
ENSG00000213453	1	9	7	0	FTH1P3
ENSG00000278022	7	1	5	4	AC118658.2
ENSG00000253696	3	8	3	3	KBTBD11-OT1
ENSG00000236047	2	6	4	5	AC073410.1
ENSG00000227676	11	1	2	3	LINC01068
ENSG00000270178	11	1	1	4	AC007687.1
ENSG00000254760	13	1	1	2	AC008750.1
ENSG00000275297	6	1	2	8	AL162731.1
ENSG00000206838	1	6	1	9	SNORA5A
ENSG00000264968	7	4	6	0	AC090844.2
ENSG00000258471	11	0	5	1	AL355922.2
ENSG00000246575	2	5	3	7	AC093162.2
ENSG00000236878	3	7	3	4	MTATP6P26
ENSG00000181585	5	1	7	4	TMIE
ENSG00000199471	5	5	0	7	RF00019
ENSG00000201208	8	4	0	5	RF00019
ENSG00000175084	5	6	4	2	DES
ENSG00000238213	4	5	7	1	TARDBPP2
ENSG00000226699	5	7	0	5	AL360181.1
ENSG00000174384	10	0	6	1	PMS2P6
ENSG00000161149	4	6	6	1	TUBA3FP
ENSG00000109846	7	6	1	3	CRYAB
ENSG00000283602	5	5	2	5	AC116353.5
ENSG00000237758	9	2	2	4	BANF1P3
ENSG00000127083	1	3	1	12	OMD
ENSG00000248968	12	2	1	2	AC012640.1
ENSG00000105523	4	2	4	7	FAM83E
ENSG00000213608	6	5	3	3	SLC25A14P1
ENSG00000277692	8	3	5	1	AL121583.1
ENSG00000228643	6	3	5	3	AC079779.2
ENSG00000278505	9	1	3	4	C17orf78
ENSG00000270083	3	5	3	6	AL021878.2
ENSG00000279713	0	3	5	8	AC080038.3
ENSG00000258623	3	12	1	0	AL121820.1
ENSG00000226644	8	2	4	2	AL121899.1
ENSG00000165409	4	6	2	4	TSHR
ENSG00000206634	6	2	4	4	SNORA22
ENSG00000272428	9	1	1	5	AL450270.1
ENSG00000223599	1	4	2	9	AL513523.1
ENSG00000269901	2	9	2	3	AC010531.5
ENSG00000186088	6	2	7	1	GSAP
ENSG00000268201	12	0	2	2	AC020915.2
ENSG00000279187	9	5	1	1	AC027601.5
ENSG00000266905	1	9	1	5	AC114684.1
ENSG00000275476	3	8	2	3	AC009318.4
ENSG00000262339	8	3	4	1	AC130371.1
ENSG00000227769	8	5	2	1	AC072062.1
ENSG00000230772	1	2	4	9	VN1R108P
ENSG00000270427	3	4	3	6	NRBF2P5
ENSG00000080618	6	8	0	2	CPB2
ENSG00000259538	0	8	4	4	UBE2Q2P11
ENSG00000256338	6	6	1	3	RPL41P2
ENSG00000218281	13	3	0	0	HIST1H2APS3
ENSG00000279412	8	3	0	5	AC020763.3
ENSG00000176153	8	3	1	4	GPX2
ENSG00000268894	14	1	1	0	PLCE1-AS1
ENSG00000267526	2	9	1	4	AC005702.2
ENSG00000164304	10	3	3	0	CAGE1
ENSG00000256625	8	1	4	3	AC092747.2
ENSG00000232043	10	1	0	5	AL133230.1
ENSG00000100053	8	3	3	2	CRYBB3
ENSG00000221241	3	7	6	0	SNORD88A
ENSG00000256278	2	8	1	5	AC048382.1
ENSG00000207475	1	13	1	1	SNORA80E
ENSG00000165805	4	10	0	2	C12orf50
ENSG00000231965	2	5	3	6	AF131215.1
ENSG00000232682	9	5	1	1	AL592430.1
ENSG00000200997	12	3	1	0	RNU1-85P
ENSG00000219553	6	3	1	6	AL031133.1
ENSG00000273000	2	10	1	3	AP000347.2
ENSG00000237836	6	0	5	5	PHKA2-AS1
ENSG00000189167	11	3	1	1	ZAR1L
ENSG00000277610	5	4	3	4	RNVU1-4
ENSG00000274678	6	7	2	1	AC106886.3
ENSG00000260803	7	7	1	1	Z84723.1
ENSG00000203942	3	5	3	5	C10orf62
ENSG00000224097	8	2	1	5	AC021148.1
ENSG00000258450	2	4	6	4	AL139099.2
ENSG00000217862	11	2	3	0	HIST1H4PS1
ENSG00000225595	5	3	7	1	LINC01623
ENSG00000204652	7	2	6	1	RPS26P8
ENSG00000218416	7	3	3	3	AC110619.1
ENSG00000251034	2	2	6	6	AC037459.2
ENSG00000255010	13	2	1	0	AP001767.2
ENSG00000261286	4	3	5	4	ATP2C2-AS1
ENSG00000052344	0	0	10	6	PRSS8
ENSG00000241678	4	6	2	4	AC091564.1
ENSG00000241095	9	0	3	4	CYP51A1P1
ENSG00000227376	5	3	5	3	FTH1P16
ENSG00000280132	3	3	5	5	AC026471.6
ENSG00000273565	3	12	0	1	AL691403.2
ENSG00000234345	2	4	4	6	AC234782.4
ENSG00000283378	1	4	3	8	BX088645.1
ENSG00000227083	4	7	4	1	L29074.1
ENSG00000237154	3	12	0	1	MCFD2P1
ENSG00000262732	3	12	1	0	AC010401.1
ENSG00000270760	4	11	1	0	AD001527.1
ENSG00000131379	0	9	1	6	C3orf20
ENSG00000267586	7	5	2	2	LINC00907
ENSG00000279613	2	8	3	3	AC124283.5
ENSG00000073067	7	2	1	6	CYP2W1
ENSG00000201003	7	6	2	1	RF00418
ENSG00000137507	0	0	10	6	LRRC32
ENSG00000236711	4	2	7	3	SMAD9-IT1
ENSG00000259216	4	4	7	1	AC084757.1
ENSG00000108846	4	8	3	1	ABCC3
ENSG00000186453	7	1	3	5	FAM228A
ENSG00000184984	2	5	7	2	CHRM5
ENSG00000184988	6	5	1	4	TMEM106A
ENSG00000243414	6	8	2	0	TICAM2
ENSG00000238365	0	8	3	5	RNU7-57P
ENSG00000234336	2	6	5	3	JAZF1-AS1
ENSG00000227638	1	7	4	4	HNRNPA1P14
ENSG00000254349	3	6	4	3	MIR2052HG
ENSG00000271265	3	10	0	3	AL355297.3
ENSG00000266261	6	3	5	2	AC005324.5
ENSG00000259792	0	1	4	11	AC104758.2
ENSG00000107807	8	4	4	0	TLX1
ENSG00000010932	0	9	6	1	FMO1
ENSG00000233892	8	6	2	0	PAIP1P1
ENSG00000232850	4	8	1	3	PTGES2-AS1
ENSG00000261670	9	0	3	4	AC012213.2
ENSG00000186790	7	6	0	3	FOXE3
ENSG00000226281	5	9	1	1	AL031123.1
ENSG00000228939	0	6	7	3	AKT3-IT1
ENSG00000277639	4	0	5	7	AC007906.2
ENSG00000258045	1	3	9	3	RF00017
ENSG00000272168	8	0	6	2	CASC15
ENSG00000128310	14	0	0	2	GALR3
ENSG00000165985	5	3	4	4	C1QL3
ENSG00000267065	13	2	1	0	LINC02080
ENSG00000279421	8	2	1	5	AC067863.2
ENSG00000228661	0	0	7	9	AC090587.1
ENSG00000279135	6	4	2	4	AL512652.2
ENSG00000272663	13	1	2	0	AC093635.1
ENSG00000267530	5	5	2	4	LINC01836
ENSG00000232855	10	2	3	1	AF165147.1
ENSG00000140279	0	10	4	2	DUOX2
ENSG00000166920	2	7	1	6	C15orf48
ENSG00000213303	2	9	4	1	AC008481.1
ENSG00000235831	3	5	4	4	BHLHE40-AS1
ENSG00000235586	7	3	5	1	AC011247.2
ENSG00000149418	1	6	8	1	ST14
ENSG00000206344	7	4	3	2	HCG27
ENSG00000279827	2	5	4	5	AC136469.2
ENSG00000259405	9	3	3	1	ISCA1P4
ENSG00000162881	2	10	1	3	OXER1
ENSG00000246145	0	10	3	3	RRS1-AS1
ENSG00000171811	5	3	5	3	CFAP46
ENSG00000246130	4	6	0	6	AC107959.2
ENSG00000187186	5	1	5	5	AL162231.1
ENSG00000273387	11	4	0	1	AC005005.3
ENSG00000265478	8	4	1	3	AC107982.3
ENSG00000262905	7	7	1	1	AC015853.1
ENSG00000236317	2	12	0	2	AC104333.2
ENSG00000199325	2	6	7	1	RNU4-39P
ENSG00000159167	0	3	4	9	STC1
ENSG00000272057	2	6	4	4	AC016575.1
ENSG00000259120	4	8	1	3	SMIM6
ENSG00000235907	6	4	3	3	AC115285.1
ENSG00000259726	1	7	7	1	CSPG4P11
ENSG00000183784	0	6	6	4	C9orf66
ENSG00000146005	8	5	2	1	PSD2
ENSG00000260498	7	4	4	1	AC126696.3
ENSG00000279147	7	0	7	2	AC112504.1
ENSG00000283156	2	8	0	6	AC068620.3
ENSG00000252552	3	3	4	6	RNU6-307P
ENSG00000179362	9	3	3	1	HMGN2P46
ENSG00000274885	5	2	6	3	AC087241.4
ENSG00000276952	1	9	2	4	AL121772.3
ENSG00000166793	3	0	3	10	YPEL4
ENSG00000285106	2	6	2	6	AC016831.7
ENSG00000224533	3	5	6	2	TMLHE-AS1
ENSG00000135702	2	6	7	1	CHST5
ENSG00000241431	2	0	6	8	RPL37P6
ENSG00000270019	3	5	5	3	AC110769.2
ENSG00000259439	12	1	2	1	LINC01833
ENSG00000273555	9	4	3	0	MIR6812
ENSG00000248971	0	6	3	7	KRT8P46
ENSG00000156049	6	3	1	6	GNA14
ENSG00000272831	15	0	1	0	AC027644.3
ENSG00000214338	7	4	4	1	SOGA3
ENSG00000226440	6	2	3	5	AL365214.2
ENSG00000168404	1	4	10	1	MLKL
ENSG00000271018	12	3	0	1	AC013244.1
ENSG00000213250	4	4	1	7	RBMS2P1
ENSG00000167874	5	1	1	9	TMEM88
ENSG00000236483	1	0	9	6	MTND2P40
ENSG00000231393	0	5	11	0	AL357874.2
ENSG00000245148	1	6	2	7	ARAP1-AS2
ENSG00000111452	3	9	0	4	ADGRD1
ENSG00000250031	5	7	2	2	AC009927.1
ENSG00000276292	0	5	8	3	AC131159.1
ENSG00000272973	4	7	3	2	AP000350.5
ENSG00000259993	1	3	1	11	AC135731.1
ENSG00000272347	2	2	4	8	AC116351.2
ENSG00000276317	5	6	5	0	AL357033.3
ENSG00000270681	5	3	4	4	AC095055.1
ENSG00000181656	1	3	9	3	GPR88
ENSG00000217783	3	3	8	2	LDHAL6FP
ENSG00000248015	2	0	0	14	AC005329.1
ENSG00000260685	0	5	2	9	AC027104.1
ENSG00000240240	7	1	2	6	BX664727.3
ENSG00000242078	3	5	5	3	AC084864.1
ENSG00000261239	11	2	3	0	ANKRD26P1
ENSG00000225548	4	3	6	3	LINC01980
ENSG00000238251	8	1	4	3	AL133477.1
ENSG00000275265	3	9	0	4	AC127002.1
ENSG00000268119	14	2	0	0	AC010615.2
ENSG00000231970	7	8	0	1	AL355490.2
ENSG00000282206	6	0	5	5	AC233280.19
ENSG00000279636	3	6	0	7	AL132989.2
ENSG00000275038	3	8	2	3	AC091980.2
ENSG00000237115	2	7	4	3	AL139805.1
ENSG00000264750	3	4	3	6	AC032019.1
ENSG00000278920	8	4	3	1	AC005005.4
ENSG00000226310	6	2	2	6	AL022157.1
ENSG00000261051	3	6	2	5	AC107021.2
ENSG00000214563	2	6	1	7	GAPDHP15
ENSG00000039987	2	3	7	4	BEST2
ENSG00000235489	3	9	4	0	DBF4P1
ENSG00000104327	6	3	1	6	CALB1
ENSG00000231831	4	3	6	3	MTHFD1P1
ENSG00000247728	7	6	1	2	AC091057.1
ENSG00000222033	9	6	0	1	LINC01124
ENSG00000243144	5	3	1	7	AC079760.2
ENSG00000231989	6	1	6	3	PPP1R2B
ENSG00000259230	5	4	2	5	LINC02323
ENSG00000273338	2	2	2	10	AC103591.3
ENSG00000241158	0	1	6	9	ADAMTS9-AS1
ENSG00000243649	2	1	6	7	CFB
ENSG00000273108	1	7	2	6	AL121929.2
ENSG00000225230	4	4	3	5	AC008937.1
ENSG00000114124	2	8	5	1	GRK7
ENSG00000271817	10	5	0	1	RF00012
ENSG00000240991	12	1	0	3	RPL23AP67
ENSG00000230439	1	7	5	3	AL512488.1
ENSG00000249031	0	4	12	0	SUMO2P6
ENSG00000236496	1	0	9	6	GPS2P1
ENSG00000187952	0	0	9	7	HS6ST1P1
ENSG00000248079	6	9	1	0	DPH6-AS1
ENSG00000239797	2	6	6	2	RPL21P39
ENSG00000277249	5	3	5	3	MIR6784
ENSG00000231544	8	5	2	1	RSL24D1P11
ENSG00000272597	13	0	0	3	AC063944.3
ENSG00000276840	2	5	6	3	PMS2P10
ENSG00000121764	8	2	6	0	HCRTR1
ENSG00000274423	2	9	4	1	AC242843.1
ENSG00000229228	6	6	1	3	LINC00582
ENSG00000228021	6	0	4	6	AL158835.2
ENSG00000252494	2	5	3	6	RNU6-126P
ENSG00000279637	2	7	5	2	AC018445.3
ENSG00000273265	0	5	8	3	CNNM3-DT
ENSG00000261839	2	6	3	5	AL358933.1
ENSG00000249006	1	1	10	4	AL136360.1
ENSG00000261266	0	1	5	10	AC008870.3
ENSG00000273153	13	1	1	1	AC067747.1
ENSG00000265496	3	4	3	6	AC100778.3
ENSG00000233025	3	6	5	2	CRYZP1
ENSG00000175262	3	5	3	5	C1orf127
ENSG00000280159	3	11	1	1	AC016583.1
ENSG00000213033	2	7	3	4	AURKAPS1
ENSG00000247627	0	2	9	4	MTND4P12
ENSG00000271788	10	3	1	1	AC008875.1
ENSG00000276203	2	5	2	6	ANKRD20A3
ENSG00000130513	2	3	8	2	GDF15
ENSG00000235545	2	6	5	2	AC103923.1
ENSG00000134551	4	0	3	8	PRH2
ENSG00000255769	6	6	1	2	GOLGA2P10
ENSG00000230773	3	7	1	4	AC092650.1
ENSG00000233452	1	2	1	11	STXBP5-AS1
ENSG00000273394	8	2	4	1	AC128687.2
ENSG00000248546	1	0	9	5	ANP32C
ENSG00000269533	5	0	1	9	AC003002.3
ENSG00000254248	9	0	6	0	AC068189.1
ENSG00000233799	7	3	0	5	AC139887.1
ENSG00000221055	6	6	3	0	MIR1302-3
ENSG00000261570	9	4	0	2	AC073878.1
ENSG00000214558	2	2	5	6	AL365217.1
ENSG00000254703	3	0	6	6	SENCR
ENSG00000279019	0	3	6	6	AC009090.4
ENSG00000258260	12	3	0	0	AC073896.5
ENSG00000139549	10	2	1	2	DHH
ENSG00000183336	3	5	2	5	BOLA2
ENSG00000233220	8	5	1	1	LINC00167
ENSG00000206913	6	4	3	2	RF00409
ENSG00000260615	2	2	10	1	RPL23AP97
ENSG00000125804	2	7	5	1	FAM182A
ENSG00000274364	5	9	1	0	AL110115.1
ENSG00000277020	7	5	2	1	AL590096.1
ENSG00000206991	2	3	7	3	RNU6-610P
ENSG00000270480	7	0	5	3	AC073413.1
ENSG00000280248	3	3	3	6	AC124319.4
ENSG00000206815	8	1	1	5	RNU6-483P
ENSG00000271127	5	4	3	3	AP000526.1
ENSG00000204657	11	2	1	1	OR2H2
ENSG00000233837	6	2	3	4	EIF3LP2
ENSG00000165023	2	6	1	6	DIRAS2
ENSG00000115590	2	9	2	2	IL1R2
ENSG00000249252	7	6	0	2	AC098829.1
ENSG00000245059	2	7	0	6	AC092718.1
ENSG00000251596	2	3	6	4	HADHAP1
ENSG00000263515	3	4	1	7	MIR548AN
ENSG00000258230	1	6	7	1	AC063950.1
ENSG00000283415	4	2	0	9	AC087280.2
ENSG00000235236	0	7	6	2	AC137630.2
ENSG00000262074	4	10	0	1	SNORD3B-2
ENSG00000268678	5	4	3	3	AC005261.2
ENSG00000213543	6	2	6	1	RARRES2P2
ENSG00000266283	1	2	2	10	AC091588.3
ENSG00000136931	2	10	1	2	NR5A1
ENSG00000227788	5	7	2	1	MTCO3P43
ENSG00000237846	11	3	1	0	AL773545.3
ENSG00000265474	5	4	0	6	AC010761.4
ENSG00000280277	8	5	0	2	AL079342.3
ENSG00000274492	9	2	4	0	AL121768.1
ENSG00000225094	7	5	3	0	SETP20
ENSG00000272610	5	2	4	4	MAGI1-IT1
ENSG00000236796	9	4	0	2	AL157884.3
ENSG00000254838	4	4	3	4	GVINP1
ENSG00000257043	0	3	7	5	AP006296.1
ENSG00000279456	1	7	3	4	AL353763.1
ENSG00000122735	3	8	2	2	DNAI1
ENSG00000248441	9	3	2	1	LINC01197
ENSG00000215529	9	3	0	3	EFCAB8
ENSG00000233626	2	5	8	0	AC092814.1
ENSG00000197308	0	1	11	3	GATA3-AS1
ENSG00000184619	2	10	0	3	KRBA2
ENSG00000279039	3	3	5	4	AC011447.6
ENSG00000215244	4	4	4	3	AL137145.2
ENSG00000226756	0	5	0	10	AC007365.1
ENSG00000236905	11	3	1	0	AC104333.3
ENSG00000165120	6	2	7	0	SSMEM1
ENSG00000136286	4	8	1	2	MYO1G
ENSG00000274333	3	2	6	4	CU633967.1
ENSG00000272004	1	6	5	3	FO704657.1
ENSG00000267708	3	5	0	7	AC005332.2
ENSG00000244480	2	11	1	1	AC005154.3
ENSG00000272769	0	3	2	10	AC097532.2
ENSG00000236986	1	3	1	10	AL157938.2
ENSG00000211697	3	8	2	2	TRGV5
ENSG00000279277	1	4	4	6	AC012020.1
ENSG00000206603	7	2	3	3	SNORA22B
ENSG00000226329	6	2	6	1	AC005682.1
ENSG00000225886	5	4	1	5	AL445490.1
ENSG00000283045	8	5	1	1	AC103703.1
ENSG00000256069	7	4	3	1	A2MP1
ENSG00000213763	0	0	10	5	ACTBP2
ENSG00000274528	5	5	3	2	AC090970.3
ENSG00000266852	8	2	2	3	MIR4482
ENSG00000255355	2	5	2	6	AP000640.2
ENSG00000146038	3	7	4	1	DCDC2
ENSG00000236502	0	3	8	4	SIX3-AS1
ENSG00000219433	3	4	3	5	BTBD10P2
ENSG00000258940	9	3	0	3	AL132639.2
ENSG00000231995	2	5	3	5	AL590399.4
ENSG00000231711	6	4	1	4	LINC00899
ENSG00000153446	2	5	4	4	C16orf89
ENSG00000222881	2	2	3	8	RF00019
ENSG00000285454	0	2	11	2	AC111006.1
ENSG00000163915	0	3	7	5	IGF2BP2-AS1
ENSG00000117601	8	3	1	3	SERPINC1
ENSG00000216490	0	3	2	10	IFI30
ENSG00000255236	2	4	6	3	AP002992.1
ENSG00000272293	3	4	4	4	AC083964.1
ENSG00000267677	3	8	1	3	AC016229.2
ENSG00000211448	7	3	1	4	DIO2
ENSG00000214832	6	5	2	2	UPF3AP2
ENSG00000112041	1	1	11	2	TULP1
ENSG00000273679	3	2	4	6	AC100757.1
ENSG00000235904	0	4	7	4	RBMS3-AS3
ENSG00000224479	2	1	10	2	AC104162.1
ENSG00000176289	4	5	2	4	IDSP1
ENSG00000225950	2	7	2	4	NTF4
ENSG00000179292	7	6	0	2	TMEM151A
ENSG00000265539	3	5	0	7	MIR3164
ENSG00000163131	6	1	5	3	CTSS
ENSG00000244476	3	5	0	7	ERVFRD-1
ENSG00000248587	8	3	4	0	GDNF-AS1
ENSG00000235319	4	8	1	2	AC012360.1
ENSG00000233056	0	1	3	11	ERVH48-1
ENSG00000251429	4	3	1	7	AC098679.2
ENSG00000276509	4	7	4	0	AC239799.2
ENSG00000272273	3	7	5	0	IER3-AS1
ENSG00000258520	8	3	4	0	AL359317.1
ENSG00000164344	1	7	4	3	KLKB1
ENSG00000274805	4	5	4	2	MIR6768
ENSG00000229990	0	6	1	8	AC022400.2
ENSG00000221520	3	4	1	7	MIR1285-1
ENSG00000132010	8	3	1	3	ZNF20
ENSG00000267681	10	1	1	3	AC135721.1
ENSG00000235082	0	6	6	3	SUMO1P3
ENSG00000169271	5	3	4	3	HSPB3
ENSG00000230683	0	10	1	4	DDTP1
ENSG00000258122	3	1	6	5	AC044802.2
ENSG00000266936	0	8	3	4	AC011442.1
ENSG00000256006	3	10	1	1	AC084117.1
ENSG00000260552	2	5	3	5	AC023043.1
ENSG00000230825	12	2	1	0	AC005532.1
ENSG00000205940	2	0	10	3	HSP90AB2P
ENSG00000242659	2	6	1	6	AC108693.2
ENSG00000214146	1	8	6	0	LINC02026
ENSG00000268533	7	6	1	1	AC003002.2
ENSG00000248734	1	3	4	7	AC008906.1
ENSG00000196092	4	8	3	0	PAX5
ENSG00000264012	7	5	1	2	AC091588.1
ENSG00000261559	4	3	3	5	FSCN1P1
ENSG00000242412	8	2	0	5	DBIL5P2
ENSG00000269916	7	1	1	6	AC133794.1
ENSG00000268333	0	0	10	5	AL132655.1
ENSG00000206914	5	6	2	2	RF00019
ENSG00000169896	8	5	1	1	ITGAM
ENSG00000189190	9	5	1	0	ZNF600
ENSG00000275322	5	5	5	0	AC103746.1
ENSG00000007062	0	2	9	4	PROM1
